transaction_id,payment_id,loan_id,borrower_id,transaction_date,posting_date,transaction_code,payment_type,payment_amount,payment_method,reversal_reason
TXN1001669,PMT601669,SL102459,BOR201408,2025-01-16,2025-01-16,pmt,Payment,150.47,ACH Auto-Debit,
TXN923691,PMT523691,SL100582,BOR200361,2024-09-09,2024-09-09,PMT,Payment,119.08,ACH Auto-Debit,
TXN983953,PMT583953,SL102022,BOR200499,2024-11-26,2024-11-27,PMT,Payment,287.32,ACH Auto-Debit,
TXN1002018,PMT602017,SL102469,BOR201393,2025-04-01,2025-04-02,REV,Reversal,-94.67,Manual - Phone,NSF - Insufficient Funds
TXN951830,PMT551830,SL101242,BOR200198,2021-05-09,2021-05-09,PMT,Payment,133.81,ACH Auto-Debit,
TXN945881,PMT545881,SL101095,BOR201614,2021-06-18,2021-06-20,PMT,Payment,25.0,ACH Auto-Debit,
TXN923304,PMT523304,SL100573,BOR202190,2025-08-24,2025-08-25,PMT,Payment,108.16,Manual - Web,
TXN930257,PMT530257,SL100735,BOR200715,2024-03-21,2024-03-23,PMT,Payment,563.06,,
TXN981265,PMT581265,SL101953,BOR202122,2024-12-20,2024-12-22,PMT,Payment,361.16,ACH Auto-Debit,
TXN999344,PMT599344,SL102406,BOR201879,2021-12-30,2021-12-31,PMT,Payment,82.16,Manual - Phone,
TXN994033,PMT594033,SL102272,BOR200574,2025-10-06,2025-10-07,PMT,Payment,237.04,ACH Auto-Debit,
TXN994989,PMT594989,SL102298,BOR200877,2024-12-28,2024-12-29,PMT,Payment,126.08,ACH Auto-Debit,
TXN931455,PMT531455,SL100759,BOR200984,2023-09-29,2023-09-30,PMT,Payment,25.0,Manual - Phone,
TXN974968,PMT574968,SL101802,BOR202283,2022-04-04,2022-04-06,PMT,Payment,29.24,Manual - Web,
TXN913326,PMT513326,SL100324,BOR201160,2026-01-11,2026-01-13,PMT,Payment,98.25,Payroll Deduct,
TXN972484,PMT572484,SL101740,BOR201817,2025-12-28,2025-12-29,PMT,Payment,149.28,Manual - Web,
TXN929518,PMT529518,SL100718,BOR200095,2025-01-12,2025-01-13,PMT,Payment,25.0,Payroll Deduct,
TXN905242,PMT505242,SL100126,BOR201816,2024-05-26,2024-05-26,PMT,Payment,143.72,Manual - Web,
TXN937239,PMT537239,SL100900,BOR201581,2024-03-15,2024-03-17,PMT,Payment,25.0,Manual - Web,
TXN989229,PMT589229,SL102162,BOR200014,2023-01-13,2023-01-13,PMT,Payment,121.85,ACH Auto-Debit,
TXN906977,PMT506977,SL100166,BOR200496,2024-12-15,2024-12-17,PMT,Payment,115.68,ACH Auto-Debit,
TXN930503,PMT530503,SL100739,BOR200144,2023-06-29,2023-06-29,PMT,Payment,322.61,Payroll Deduct,
TXN984244,PMT584244,SL102031,BOR201814,2023-09-13,2023-09-14,PMT,Payment,212.21,ACH Auto-Debit,
TXN913169,PMT513169,SL100321,BOR200631,2024-01-16,2024-01-16,PMT,Payment,167.26,ACH Auto-Debit,
TXN952372,PMT552372,SL101255,BOR200016,2025-10-24,2025-10-24,PMT,Payment,380.01,ACH Auto-Debit,
TXN968695,PMT568695,SL101644,BOR202287,2026-03-13,2026-03-13,PMT,Payment,355.82,Manual - Phone,
TXN966122,PMT566122,SL101579,BOR201205,2024-05-16,2024-05-18,PMT,Payment,581.75,ACH Auto-Debit,
TXN917087,PMT517087,SL100425,BOR202066,2024-12-24,2024-12-24,PMT,Payment,75.25,Check,
TXN920953,PMT520953,SL100513,BOR201774,2024-11-09,2024-11-09,PMT,Payment,152.45,Manual - Phone,
TXN952767,PMT552767,SL101266,BOR202012,2023-12-13,2023-12-14,PMT,Payment,86.53,ACH Auto-Debit,
TXN953946,PMT553946,SL101291,BOR201019,2025-03-22,2025-03-23,PMT,Payment,162.43,Manual - Web,
TXN954907,PMT554907,SL101314,BOR200340,2025-08-29,2025-08-29,PMT,Payment,216.71,Manual - Phone,
TXN905096,PMT505096,SL100124,BOR200099,2022-06-12,2022-06-12,PMT,Payment,182.61,ACH Auto-Debit,
TXN978090,PMT578090,SL101879,BOR200261,2024-12-08,2024-12-10,PMT,Payment,194.03,ACH Auto-Debit,
TXN924823,PMT524823,SL100607,BOR201113,2026-05-05,2026-05-07,PMT,Payment,152.11,ACH Auto-Debit,
TXN985819,PMT585819,SL102079,BOR201285,2023-08-13,2023-08-15,PMT,Payment,25.0,Payroll Deduct,
TXN995381,PMT595381,SL102310,BOR200029,2021-08-05,2021-08-06,PMT,Payment,51.64,Check,
TXN997970,PMT597970,SL102369,BOR201780,2026-01-31,2026-02-02,PMT,Payment,107.75,ACH Auto-Debit,
TXN926551,PMT526551,SL100651,BOR201063,2026-08-20,2026-08-22,PMT,Payment,131.39,Manual - Web,
TXN946450,PMT546450,SL101107,BOR201757,2026-02-22,2026-02-23,PMT,Payment,255.0,Manual - Phone,
TXN988539,PMT588539,SL102144,BOR201493,2021-03-14,2021-03-16,PMT,Payment,354.78,ACH Auto-Debit,
TXN934543,PMT534543,SL100832,BOR200650,2023-02-21,2023-02-23,PMT,Payment,154.49,ACH Auto-Debit,
TXN975206,PMT575206,SL101808,BOR202027,2021-05-16,2021-05-17,PMT,Payment,225.27,Manual - Web,
TXN936175,PMT536175,SL100869,BOR201267,2023-09-08,2023-09-09,PMT,Payment,175.39,ACH Auto-Debit,
TXN902921,PMT502921,SL100071,BOR200374,2022-10-30,2022-10-30,PMT,Payment,200.12,ACH Auto-Debit,
TXN987051,PMT587051,SL102107,BOR201143,2024-03-08,2024-03-09,PMT,Payment,228.19,ACH Auto-Debit,
TXN937311,PMT537311,SL100902,BOR200939,2023-09-25,2023-09-26,PMT,Payment,25.0,Payroll Deduct,
TXN916117,PMT516117,SL100400,BOR201589,2026-04-08,2026-04-10,PMT,Payment,322.88,ACH Auto-Debit,
TXN912031,PMT512031,SL100294,BOR201549,2024-01-18,2024-01-20,PMT,Payment,25.0,ACH Auto-Debit,
TXN987716,PMT587716,SL102124,BOR200442,2023-06-07,2023-06-09,PMT,Payment,234.95,ACH Auto-Debit,
TXN985055,PMT585055,SL102057,BOR202157,2021-01-09,2021-01-10,PMT,Payment,57.94,,
TXN959834,PMT559834,SL101429,BOR201890,2022-07-26,2022-07-27,PMT,Payment,77.03,Manual - Web,
TXN995293,PMT595293,SL102308,BOR200241,2025-09-25,2025-09-25,PMT,Payment,171.75,ACH Auto-Debit,
TXN998883,PMT598883,SL102394,BOR201482,2026-08-12,2026-08-14,pmt,Payment,227.44,Manual - Phone,
TXN944431,PMT544431,SL101066,BOR201929,2025-10-28,2025-10-29,PMT,Payment,182.67,Manual - Web,
TXN925795,PMT525795,SL100635,BOR200027,2026-03-09,2026-03-10,PMT,Payment,223.14,Manual - Phone,
TXN995576,PMT595576,SL102313,BOR202268,2025-09-11,2025-09-13,PMT,Payment,164.1,Manual - Web,
TXN943743,PMT543743,SL101051,BOR200763,2025-09-25,2025-09-26,PMT,Payment,118.52,ACH Auto-Debit,
TXN932283,PMT532283,SL100777,BOR200176,2025-09-18,2025-09-18,PMT,Payment,191.44,ACH Auto-Debit,
TXN909477,PMT509476,SL100228,BOR200457,2022-02-15,2022-02-15,REV,Reversal,-135.3,ACH Auto-Debit,NSF - Insufficient Funds
TXN965117,PMT565117,SL101555,BOR201784,2026-06-08,2026-06-10,PMT,Payment,101.87,Manual - Web,
TXN958700,PMT558700,SL101403,BOR201423,2023-12-13,2023-12-15,PMT,Payment,167.73,ACH Auto-Debit,
TXN956803,PMT556803,SL101354,BOR201208,2021-01-06,2021-01-06,PMT,Payment,449.56,ACH Auto-Debit,
TXN902075,PMT502075,SL100050,BOR201889,2024-09-06,2024-09-07,PMT,Payment,202.73,ACH Auto-Debit,
TXN978321,PMT578321,SL101884,BOR200828,2022-06-05,2022-06-06,PMT,Payment,63.53,ACH Auto-Debit,
TXN965009,PMT565009,SL101551,BOR200596,2025-11-25,2025-11-26,PMT,Payment,218.28,Manual - Phone,
TXN997227,PMT597227,SL102351,BOR201327,2025-11-20,2025-11-22,PMT,Payment,156.65,Manual - Web,
TXN900905,PMT500905,SL100021,BOR201735,2025-11-06,2025-11-07,PMT,Payment,299.19,Manual - Web,
TXN971870,PMT571870,SL101722,BOR201852,2023-09-15,2023-09-16,PMT,Payment,135.5,ACH Auto-Debit,
TXN989013,PMT589013,SL102156,BOR201751,2024-01-06,2024-01-07,PMT,Payment,381.65,Manual - Web,
TXN955770,PMT555769,SL101332,BOR202089,2023-06-21,2023-06-23,REV,Reversal,-59.59,ACH Auto-Debit,NSF - Insufficient Funds
TXN929746,PMT529746,SL100723,BOR201110,2024-03-18,2024-03-20,PMT,Payment,25.0,Check,
TXN958332,PMT558332,SL101394,BOR201934,2023-08-10,2023-08-11,PMT,Payment,117.15,Manual - Web,
TXN987758,PMT587758,SL102125,BOR200652,2023-09-05,2023-09-06,PMT,Payment,109.74,Manual - Web,
TXN934905,PMT534905,SL100842,BOR200505,2025-05-11,2025-05-13,PMT,Payment,125.61,ACH Auto-Debit,
TXN974890,PMT574890,SL101800,BOR200052,2025-12-15,2025-12-16,PMT,Payment,114.76,Payroll Deduct,
TXN969707,PMT569707,SL101672,BOR200871,2024-02-22,2024-02-23,PMT,Payment,181.92,Payroll Deduct,
TXN978862,RFD678862,SL101897,BOR201838,2023-01-27,2023-01-27,REFUND,Refund,-25.24,ACH Auto-Debit,
TXN932568,PMT532568,SL100784,BOR200461,2023-10-20,2023-10-21,PMT,Payment,80.07,ACH Auto-Debit,
TXN920682,PMT520682,SL100506,BOR201221,2025-07-17,2025-07-18,PMT,Payment,76.07,Manual - Web,
TXN906526,PMT506526,SL100153,BOR200004,2026-08-06,2026-08-08,PMT,Payment,172.81,Payroll Deduct,
TXN912417,PMT512417,SL100303,BOR201967,2024-04-07,2024-04-09,PMT,Payment,77.71,Manual - Phone,
TXN978250,PMT578250,SL101882,BOR200338,2025-10-24,2025-10-26,PMT,Payment,96.23,ACH Auto-Debit,
TXN916360,PMT516360,SL100406,BOR201712,2021-03-19,2021-03-19,PMT,Payment,25.0,ACH Auto-Debit,
TXN930554,PMT530554,SL100740,BOR202304,2023-03-25,2023-03-27,PMT,Payment,285.19,ACH Auto-Debit,
TXN946454,PMT546454,SL101107,BOR201757,2026-06-22,2026-06-22,PMT,Payment,255.0,ACH Auto-Debit,
TXN908455,PMT508455,SL100207,BOR200656,2021-08-06,2021-08-08,PMT,Payment,25.0,Manual - Web,
TXN960659,PMT560659,SL101447,BOR201627,2025-09-15,2025-09-16,PMT,Payment,25.0,Check,
TXN998624,PMT598624,SL102386,BOR200626,2025-02-25,2025-02-26,PMT,Payment,89.79,Manual - Web,
TXN986537,PMT586537,SL102095,BOR201779,2022-05-12,2022-05-13,PMT,Payment,334.42,Manual - Web,
TXN923374,PMT523374,SL100574,BOR200538,2025-07-18,2025-07-18,PMT,Payment,95.4,,
TXN902864,PMT502864,SL100069,BOR200139,2026-07-06,2026-07-07,PMT,Payment,64.71,Manual - Web,
TXN956055,PMT556055,SL101338,BOR200495,2022-02-13,2022-02-13,PMT,Payment,282.13,ACH Auto-Debit,
TXN912343,PMT512343,SL100301,BOR201071,2024-11-21,2024-11-23,PMT,Payment,119.5,ACH Auto-Debit,
TXN1002709,PMT602709,SL102490,BOR200596,2021-10-21,2021-10-22,PMT,Payment,357.9,ACH Auto-Debit,
TXN965572,PMT565572,SL101566,BOR202296,2023-06-20,2023-06-21,pmt,Payment,300.28,Manual - Web,
TXN912859,PMT512859,SL100314,BOR200859,2024-11-04,2024-11-05,PMT,Payment,106.28,ACH Auto-Debit,
TXN978559,PMT578559,SL101890,BOR200059,2021-03-27,2021-03-28,PMT,Payment,177.54,Manual - Phone,
TXN953407,PMT553407,SL101281,BOR201434,2023-04-08,2023-04-09,PMT,Payment,144.47,Manual - Web,
TXN921442,PMT521442,SL100530,BOR202223,2025-12-07,2025-12-07,PMT,Payment,194.4,Manual - Phone,
TXN992591,PMT592591,SL102241,BOR200634,2025-12-12,2025-12-12,PMT,Payment,283.82,ACH Auto-Debit,
TXN984809,PMT584809,SL102047,BOR201271,2024-07-25,2024-07-26,PMT,Payment,140.1,ACH Auto-Debit,
TXN1003004,PMT603004,SL102497,BOR201126,2026-01-11,2026-01-11,PMT,Payment,181.87,ACH Auto-Debit,
TXN931558,PMT531558,SL100762,BOR200346,2025-11-18,2025-11-18,PMT,Payment,279.63,Manual - Web,
TXN932924,PMT532924,SL100794,BOR201418,2022-07-31,2022-07-31,PMT,Payment,125.31,ACH Auto-Debit,
TXN936984,PMT536984,SL100893,BOR201066,2023-11-22,2023-11-24,PMT,Payment,114.06,ACH Auto-Debit,
TXN903200,PMT503200,SL100080,BOR200182,2021-12-27,2021-12-29,PMT,Payment,341.15,ACH Auto-Debit,
TXN966688,PMT566688,SL101594,BOR200174,2026-05-21,2026-05-22,PMT,Payment,351.09,Manual - Web,
TXN979839,PMT579839,SL101919,BOR200040,2025-09-21,2025-09-23,PMT,Payment,215.58,ACH Auto-Debit,
TXN964293,PMT564293,SL101532,BOR202046,2025-09-22,2025-09-24,PMT,Payment,307.73,ACH Auto-Debit,
TXN985910,PMT585910,SL102080,BOR201352,2025-01-12,2025-01-12,PMT,Payment,25.0,ACH Auto-Debit,
TXN923714,PMT523714,SL100582,BOR200361,2026-08-24,2026-08-26,PMT,Payment,119.08,Manual - Web,
TXN975484,PMT575484,SL101814,BOR201570,2021-12-29,2021-12-31,PMT,Payment,205.26,Manual - Web,
TXN959772,PMT559772,SL101427,BOR201246,2025-05-10,2025-05-11,PMT,Payment,25.0,ACH Auto-Debit,
TXN944042,PMT544042,SL101058,BOR200971,2021-12-24,2021-12-26,PMT,Payment,64.06,Manual - Phone,
TXN968300,PMT568300,SL101636,BOR200739,2025-10-19,2025-10-20,PMT,Payment,227.36,ACH Auto-Debit,
TXN995732,PMT595732,SL102317,BOR200920,2026-05-16,2026-05-17,PMT,Payment,285.4,ACH Auto-Debit,
TXN975788,PMT575788,SL101822,BOR202135,2022-10-12,2022-10-12,PMT,Payment,287.64,Manual - Phone,
TXN901410,PMT501410,SL100034,BOR202321,2023-02-23,2023-02-25,PMT,Payment,225.34,Manual - Phone,
TXN977636,PMT577636,SL101864,BOR200945,2023-08-22,2023-08-24,PMT,Payment,435.28,ACH Auto-Debit,
TXN952665,PMT552665,SL101264,BOR200781,2021-09-08,2021-09-10,PMT,Payment,67.7,Check,
TXN980612,PMT580612,SL101937,BOR201446,2024-10-17,2024-10-17,PMT,Payment,135.3,ACH Auto-Debit,
TXN935277,PMT535277,SL100850,BOR202097,2023-10-05,2023-10-07,PMT,Payment,189.46,Manual - Phone,
TXN996189,PMT596189,SL102329,BOR201733,2025-02-12,2025-02-12,PMT,Payment,316.77,Manual - Web,
TXN997428,PMT597428,SL102358,BOR201862,2021-06-07,2021-06-09,PMT,Payment,268.81,ACH Auto-Debit,
TXN913693,PMT513692,SL100335,BOR200115,2026-07-15,2026-07-17,REV,Reversal,-160.19,ACH Auto-Debit,NSF - Insufficient Funds
TXN905941,PMT505941,SL100141,BOR200916,2026-04-30,2026-04-30,PMT,Payment,154.0,Check,
TXN951029,PMT551028,SL101226,BOR200749,2025-12-28,2025-12-29,REV,Reversal,-213.02,ACH Auto-Debit,NSF - Insufficient Funds
TXN974272,PMT574272,SL101786,BOR201078,2022-11-07,2022-11-09,PMT,Payment,59.5,Check,
TXN965513,PMT565513,SL101564,BOR200166,2025-08-12,2025-08-14,PMT,Payment,25.0,Manual - Web,
TXN934591,ADJ834591,SL100833,BOR200658,2024-03-24,2024-03-24,ADJ,Adjustment,-22.4,,
TXN999264,PMT599264,SL102403,BOR200629,2026-01-11,2026-01-13,PMT,Payment,68.25,ACH Auto-Debit,
TXN955427,PMT555427,SL101324,BOR201950,2025-07-13,2025-07-14,pmt,Payment,333.5,Manual - Web,
TXN993035,PMT593035,SL102254,BOR201971,2023-06-08,2023-06-10,PMT,Payment,58.13,Check,
TXN991772,PMT591772,SL102223,BOR200280,2022-12-11,2022-12-13,PMT,Payment,567.24,ACH Auto-Debit,
TXN946779,PMT546779,SL101115,BOR200107,2025-05-24,2025-05-24,PMT,Payment,199.24,Manual - Web,
TXN933975,PMT533974,SL100817,BOR200057,2024-02-21,2024-02-21,REV,Reversal,-89.09,Payroll Deduct,NSF - Insufficient Funds
TXN968582,PMT568582,SL101642,BOR200981,2026-01-14,2026-01-14,PMT,Payment,142.39,Manual - Web,
TXN1001898,PMT601898,SL102466,BOR200881,2024-12-21,2024-12-22,PMT,Payment,224.29,Payroll Deduct,
TXN902094,PMT502094,SL100050,BOR201889,2026-05-27,2026-05-29,PMT,Payment,202.73,Manual - Phone,
TXN926738,PMT526738,SL100655,BOR200256,2026-07-28,2026-07-29,PMT,Payment,138.48,Manual - Phone,
TXN906068,PMT506068,SL100143,BOR202241,2025-10-28,2025-10-30,PMT,Payment,150.98,ACH Auto-Debit,
TXN972626,PMT572626,SL101744,BOR201655,2026-06-13,2026-06-15,PMT,Payment,107.97,Manual - Web,
TXN951907,PMT551907,SL101243,BOR202223,2024-10-25,2024-10-25,PMT,Payment,88.59,Manual - Web,
TXN953461,PMT553461,SL101282,BOR202036,2023-06-11,2023-06-12,PMT,Payment,152.66,ACH Auto-Debit,
TXN922194,PMT522194,SL100549,BOR202026,2026-01-28,2026-01-28,PMT,Payment,25.0,Manual - Web,
TXN920023,PMT520023,SL100493,BOR201479,2025-12-24,2025-12-26,PMT,Payment,247.78,ACH Auto-Debit,
TXN951712,PMT551712,SL101239,BOR201613,2025-02-14,2025-02-14,PMT,Payment,121.83,Manual - Web,
TXN954367,PMT554367,SL101300,BOR201776,2022-01-08,2022-01-10,PMT,Payment,95.3,Payroll Deduct,
TXN992657,PMT592657,SL102243,BOR201732,2022-08-08,2022-08-09,PMT,Payment,96.5,,
TXN949318,PMT549318,SL101184,BOR200092,2026-06-13,2026-06-13,PMT,Payment,240.94,Manual - Phone,
TXN912740,PMT512740,SL100311,BOR201310,2025-05-31,2025-06-01,PMT,Payment,56.95,ACH Auto-Debit,
TXN983250,PMT583250,SL102008,BOR200360,2023-12-14,2023-12-16,PMT,Payment,505.59,Manual - Web,
TXN908230,PMT508230,SL100202,BOR201579,2021-06-22,2021-06-24,PMT,Payment,159.13,Manual - Web,
TXN958146,PMT558146,SL101390,BOR201557,2021-05-10,2021-05-10,PMT,Payment,150.84,ACH Auto-Debit,
TXN1000752,PMT600752,SL102437,BOR201857,2024-11-16,2024-11-16,PMT,Payment,132.38,Manual - Phone,
TXN935924,PMT535924,SL100864,BOR201462,2025-08-06,2025-08-08,PMT,Payment,121.16,Manual - Web,
TXN1001928,PMT601928,SL102467,BOR200636,2025-12-14,2025-12-15,PMT,Payment,25.0,ACH Auto-Debit,
TXN942647,PMT542647,SL101024,BOR200369,2024-02-28,2024-03-01,PMT,Payment,25.0,ACH Auto-Debit,
TXN969827,PMT569827,SL101674,BOR201991,2026-02-21,2026-02-22,PMT,Payment,174.37,ACH Auto-Debit,
TXN1000030,PMT600030,SL102418,BOR200938,2022-01-08,2022-01-08,PMT,Payment,159.87,Manual - Web,
TXN939131,PMT539131,SL100945,BOR201942,2023-03-12,2023-03-13,PMT,Payment,96.82,Manual - Phone,
TXN921661,PMT521661,SL100535,BOR201293,2024-06-15,2024-06-15,PMT,Payment,534.52,Manual - Web,
TXN989935,PMT589935,SL102176,BOR201115,2025-11-06,2025-11-08,PMT,Payment,116.15,ACH Auto-Debit,
TXN982275,PMT582275,SL101982,BOR201669,2025-04-16,2025-04-18,PMT,Payment,25.0,Manual - Web,
TXN920337,PMT520337,SL100500,BOR201882,2022-12-06,2022-12-08,PMT,Payment,101.44,Manual - Web,
TXN986517,PMT586517,SL102094,BOR201415,2026-05-24,2026-05-26,PMT,Payment,126.14,ACH Auto-Debit,
TXN933649,PMT533649,SL100809,BOR201964,2024-02-21,2024-02-23,PMT,Payment,512.15,ACH Auto-Debit,
TXN986558,PMT586558,SL102095,BOR201779,2024-02-26,2024-02-27,pmt,Payment,334.42,ACH Auto-Debit,
TXN950628,PMT550627,SL101217,BOR201842,2023-02-07,2023-02-08,REV,Reversal,-206.72,ACH Auto-Debit,NSF - Insufficient Funds
TXN935228,PMT535228,SL100849,BOR201907,2024-01-05,2024-01-07,PMT,Payment,219.72,ACH Auto-Debit,
TXN988001,PMT588001,SL102131,BOR200101,2021-08-26,2021-08-26,PMT,Payment,148.34,ACH Auto-Debit,
TXN987527,PMT587527,SL102120,BOR200911,2022-09-22,2022-09-23,PMT,Payment,250.24,Manual - Phone,
TXN949786,PMT549786,SL101200,BOR201197,2025-01-31,2025-02-01,PMT,Payment,25.0,Manual - Web,
TXN938847,PMT538847,SL100940,BOR201143,2025-11-12,2025-11-12,PMT,Payment,25.0,Manual - Phone,
TXN937639,PMT537639,SL100911,BOR201699,2021-12-10,2021-12-10,PMT,Payment,116.78,Payroll Deduct,
TXN997054,PMT597054,SL102347,BOR201486,2024-08-09,2024-08-09,PMT,Payment,383.65,ACH Auto-Debit,
TXN992321,PMT592321,SL102237,BOR200239,2021-12-16,2021-12-16,PMT,Payment,25.0,Check,
TXN911368,PMT511368,SL100278,BOR202023,2023-03-24,2023-03-26,PMT,Payment,80.45,Manual - Web,
TXN986412,PMT586412,SL102091,BOR200473,2023-09-12,2023-09-13,PMT,Payment,135.38,Manual - Web,
TXN960720,PMT560720,SL101448,BOR200846,2026-02-28,2026-02-28,PMT,Payment,92.72,ACH Auto-Debit,
TXN926639,PMT526639,SL100653,BOR201695,2025-01-05,2025-01-07,PMT,Payment,82.13,ACH Auto-Debit,
TXN989766,PMT589766,SL102173,BOR201404,2024-03-15,2024-03-17,PMT,Payment,158.32,ACH Auto-Debit,
TXN933666,PMT533666,SL100809,BOR201964,2025-07-10,2025-07-12,PMT,Payment,512.15,Manual - Phone,
TXN968625,PMT568625,SL101643,BOR201074,2026-02-11,2026-02-11,PMT,Payment,119.91,Manual - Phone,
TXN919342,PMT519342,SL100479,BOR200692,2023-04-15,2023-04-17,PMT,Payment,311.18,ACH Auto-Debit,
TXN950335,PMT550335,SL101211,BOR202169,2026-03-09,2026-03-09,PMT,Payment,143.45,ACH Auto-Debit,
TXN988098,PMT588098,SL102132,BOR201688,2024-09-13,2024-09-15,PMT,Payment,103.14,ACH Auto-Debit,
TXN988877,PMT588877,SL102154,BOR201845,2022-05-11,2022-05-12,PMT,Payment,111.6,ACH Auto-Debit,
TXN935334,PMT535334,SL100851,BOR200616,2024-01-08,2024-01-08,PMT,Payment,72.03,ACH Auto-Debit,
TXN962223,PMT562223,SL101484,BOR201851,2025-12-12,2025-12-13,PMT,Payment,114.89,ACH Auto-Debit,
TXN919958,PMT519958,SL100492,BOR202267,2026-06-08,2026-06-09,PMT,Payment,153.44,Manual - Web,
TXN955644,PMT555644,SL101328,BOR201108,2023-08-26,2023-08-26,PMT,Payment,296.76,Manual - Web,
TXN980656,PMT580656,SL101938,BOR200312,2022-10-29,2022-10-30,PMT,Payment,74.76,ACH Auto-Debit,
TXN950043,PMT550043,SL101205,BOR201098,2024-12-18,2024-12-18,PMT,Payment,25.0,ACH Auto-Debit,
TXN932715,PMT532715,SL100787,BOR201670,2023-02-21,2023-02-21,PMT,Payment,184.53,Check,
TXN984389,PMT584389,SL102035,BOR201573,2025-02-03,2025-02-05,PMT,Payment,75.65,ACH Auto-Debit,
TXN940846,PMT540846,SL100984,BOR201507,2024-02-17,2024-02-19,PMT,Payment,89.87,Manual - Phone,
TXN958948,PMT558948,SL101409,BOR200559,2026-05-15,2026-05-16,PMT,Payment,78.01,Manual - Phone,
TXN903691,PMT503691,SL100091,BOR202125,2023-01-19,2023-01-19,PMT,Payment,77.32,Check,
TXN913225,PMT513225,SL100322,BOR200893,2023-02-26,2023-02-26,PMT,Payment,25.0,ACH Auto-Debit,
TXN953562,PMT553562,SL101284,BOR202147,2021-12-13,2021-12-15,PMT,Payment,59.92,Manual - Web,
TXN935776,PMT535776,SL100861,BOR200838,2021-04-19,2021-04-20,PMT,Payment,407.18,ACH Auto-Debit,
TXN989984,PMT589984,SL102177,BOR201961,2025-05-19,2025-05-20,PMT,Payment,181.29,Manual - Phone,
TXN923605,PMT523605,SL100581,BOR200246,2021-02-05,2021-02-07,PMT,Payment,80.56,Manual - Phone,
TXN991514,PMT591514,SL102218,BOR201008,2021-02-28,2021-03-01,PMT,Payment,25.0,ACH Auto-Debit,
TXN986911,PMT586911,SL102102,BOR200113,2025-02-16,2025-02-18,PMT,Payment,169.06,Manual - Web,
TXN911098,PMT511098,SL100271,BOR201954,2024-11-18,2024-11-19,PMT,Payment,308.63,ACH Auto-Debit,
TXN952731,PMT552731,SL101265,BOR200485,2023-12-10,2023-12-10,PMT,Payment,25.0,ACH Auto-Debit,
TXN958607,PMT558607,SL101400,BOR200390,2021-07-18,2021-07-20,PMT,Payment,243.02,Check,
TXN943395,PMT543395,SL101043,BOR201545,2025-11-21,2025-11-22,PMT,Payment,84.33,ACH Auto-Debit,
TXN910987,PMT510987,SL100268,BOR201117,2024-09-30,2024-10-01,PMT,Payment,25.0,ACH Auto-Debit,
TXN907823,PMT507823,SL100191,BOR200805,2024-07-29,2024-07-31,PMT,Payment,534.25,Manual - Web,
TXN998144,PMT598144,SL102373,BOR201092,2025-04-10,2025-04-11,PMT,Payment,149.21,Manual - Web,
TXN935465,PMT535465,SL100855,BOR202034,2024-04-10,2024-04-10,PMT,Payment,118.32,Manual - Phone,
TXN994808,PMT594808,SL102294,BOR200995,2022-10-12,2022-10-12,PMT,Payment,204.14,Check,
TXN990342,PMT590342,SL102186,BOR201239,2021-02-27,2021-02-27,PMT,Payment,194.17,ACH Auto-Debit,
TXN996468,PMT596468,SL102336,BOR200515,2023-04-29,2023-04-29,PMT,Payment,115.36,Manual - Web,
TXN974142,PMT574142,SL101782,BOR201741,2025-09-14,2025-09-14,PMT,Payment,100.53,Manual - Web,
TXN955162,PMT555161,SL101319,BOR200888,2023-09-21,2023-09-21,REV,Reversal,-102.47,ACH Auto-Debit,NSF - Insufficient Funds
TXN954869,PMT554869,SL101314,BOR200340,2022-08-07,2022-08-08,PMT,Payment,216.71,ACH Auto-Debit,
TXN987318,PMT587318,SL102112,BOR200791,2026-08-24,2026-08-25,PMT,Payment,160.7,ACH Auto-Debit,
TXN922436,PMT522436,SL100554,BOR200045,2023-12-31,2023-12-31,PMT,Payment,25.0,ACH Auto-Debit,
TXN971491,PMT571491,SL101715,BOR200434,2022-09-19,2022-09-19,PMT,Payment,138.84,ACH Auto-Debit,
TXN977646,PMT577646,SL101864,BOR200945,2024-06-15,2024-06-17,PMT,Payment,435.28,Manual - Phone,
TXN905874,PMT505874,SL100139,BOR200985,2026-06-06,2026-06-07,PMT,Payment,25.0,Manual - Web,
TXN905546,PMT505546,SL100132,BOR200112,2026-06-21,2026-06-21,PMT,Payment,140.8,ACH Auto-Debit,
TXN956168,PMT556168,SL101340,BOR202194,2024-11-05,2024-11-06,PMT,Payment,103.56,ACH Auto-Debit,
TXN911081,PMT511081,SL100270,BOR202293,2026-01-19,2026-01-19,PMT,Payment,228.17,ACH Auto-Debit,
TXN932190,PMT532190,SL100776,BOR201919,2023-01-20,2023-01-21,PMT,Payment,175.53,ACH Auto-Debit,
TXN901729,PMT501729,SL100043,BOR200792,2021-07-30,2021-07-31,PMT,Payment,84.17,Check,
TXN962459,PMT562459,SL101490,BOR201833,2025-06-05,2025-06-06,PMT,Payment,116.42,Manual - Web,
TXN984453,PMT584453,SL102038,BOR200973,2024-11-16,2024-11-16,PMT,Payment,25.0,Manual - Phone,
TXN900549,PMT500549,SL100011,BOR201511,2021-03-14,2021-03-16,PMT,Payment,380.28,ACH Auto-Debit,
TXN927546,PMT527546,SL100670,BOR201514,2025-05-13,2025-05-14,PMT,Payment,91.98,Manual - Phone,
