loan_id,borrower_id,month_end_date,repayment_type,current_balance,delinquency_bucket,dpd,payment_amount,loan_status,state,original_balance,origination_date
SL102092,BOR201787,2023-05-01,PI,16935.71,Current,0.0,197.21,Active,MN,15227.67,2020-02-01
SL101743,BOR201903,2024-05-01,PI,5620.78,Current,0.0,142.46,Active,NY,9201.81,2021-04-29
SL102366,BOR200013,2024-07-01,PI,3320.18,Current,0.0,130.88,Active,MO,6516.03,2019-01-03
SL100762,BOR200346,2025-06-01,PI,19318.92,Current,0.0,279.63,Active,WA,21311.31,2023-06-30
SL101234,BOR200184,2026-08-01,PI,449.45,Current,0.0,67.79,Active,IL,4323.16,2019-02-25
SL101165,BOR201710,2024-11-01,FP,23129.73,Current,0.0,25.0,Active,CO,23154.73,2024-10-29
SL101906,BOR201980,2026-04-01,PI,6944.91,Charged-Off,,0.0,Charged Off,OH,11371.8,2020-01-02
SL101866,BOR200277,2025-03-01,FD,17979.47,Current,0.0,0.0,Active,CO,17867.5,2025-02-07
SL102092,BOR201787,2022-11-01,FD,18118.97,Current,0.0,0.0,Active,MN,15227.67,2020-02-01
SL102134,BOR200665,2025-11-01,PI,7604.17,Current,0.0,78.92,Active,NY,7215.76,2023-02-05
SL100316,BOR202202,2026-09-01,PI,5669.54,Current,0.0,188.73,Active,AL,12767.76,2023-05-06
SL100851,BOR200616,2022-10-01,PI,8035.72,Current,0.0,72.03, Active  ,KY,8114.67,2018-09-05
SL100861,BOR200838,2024-01-01,PI,3991.97,Current,0.0,407.18,Active,MN,18650.45,2019-07-04
SL101453,BOR201053,2021-11-01,PI,5816.87,Current,0.0,90.0,Active,OK,6716.87,2020-07-14
SL100927,BOR201381,2025-09-01,FP,9516.66,Current,0.0,25.0,Active,MD,9841.66,2024-08-06
SL102054,BOR201938,2026-04-01,PI,9261.81,Current,0.0,110.73,Active,SC,10391.52,2024-08-17
SL102103,BOR201356,2024-11-01,FD,15368.79,Current,0.0,0.0,Active,AL,15090.36,2024-09-18
SL102404,BOR201084,2024-02-01,PI,12121.2,Current,0.0,166.66,Active,CT,12083.97,2022-11-16
SL102347,BOR201486,2022-08-01,PI,21606.41,Current,0.0,383.65,Active,AZ,28232.71,2018-12-13
SL101210,BOR202183,2024-10-01,PI,12179.69,Current,0.0,149.95,Active,NJ,16056.82,2020-01-24
SL100422,BOR201855,2023-12-01,FD,20406.57,Current,0.0,0.0,Active,MA,15351.05,2020-12-11
SL101009,BOR200071,2023-03-01,PI,11102.7,Current,0.0,107.04,Active,MA,13411.78,2018-11-11
SL102009,BOR200448,2025-09-01,PI,19846.7,Current,0.0,187.18,Active,CA,21914.34,2023-07-03
SL101929,BOR200851,2022-07-01,PI,7529.2,Current,0.0,209.6,Active,WA,9839.93,2020-12-29
SL100585,BOR201304,2024-12-01,FD,27183.09,Current,0.0,0.0,Active,WA,21164.09,2021-10-14
SL100125,BOR201136,2024-09-01,PI,27034.27,Current,0.0,479.26,Active,SC,28779.14,2020-07-29
SL100914,BOR202074,2022-03-01,PI,8818.78,Current,0.0,161.29,Active,LA,11076.84,2019-10-01
SL100456,BOR202028,2021-03-01,FP,18848.07,Current,0.0,25.0,Active,MD,18898.07,2019-11-18
SL100195,BOR201132,2022-11-01,FD,5809.24,Current,0.0,0.0,Active,LA,4925.96,2019-09-28
SL101693,BOR200975,2026-08-01,PI,8431.05,Current,0.0,110.38,Active,KY,11571.09,2023-09-13
SL101641,BOR200579,2023-09-01,IO,9625.54,Current,0.0,43.59,Active,IL,10419.94,2019-11-06
SL101230,BOR200359,2026-05-01,PI,10813.47,Current,0.0,305.01,Active,CO,21658.81,2021-12-15
SL101923,BOR201853,2023-12-01,PI,20644.96,Current,0.0,303.26,Active,CT,25660.84,2022-06-28
SL102220,BOR201653,2025-10-01,IO,13490.39,Current,0.0,140.61,Active,AZ,14762.57,2024-11-28
SL100846,BOR200077,2026-05-01,PI,19543.23,Current,0.0,318.12,Active,AL,25525.84,2021-09-16
SL101142,BOR201681,2026-08-01,PI,16144.39,Current,0.0,173.72,Active,MO,20196.43,2023-05-16
SL101486,BOR201834,2024-10-01,PI,7932.39,Current,0.0,204.57,Active,IL,14693.38,2019-03-21
SL100419,BOR201746,2025-05-01,FD,10615.62,Current,0.0,0.0,Active,LA,8137.39,2022-07-01
SL101268,BOR200463,2024-10-01,PI,7307.25,Current,0.0,396.3,Active,MA,19628.21,2021-09-04
SL101540,BOR202123,2024-12-01,PI,12700.29,Current,0.0,130.07,Active,CO,14689.79,2022-12-19
SL102028,BOR200398,2023-08-01,PI,15807.61,Current,0.0,221.21,Active,TX,15797.92,2018-06-13
SL100697,BOR200552,2024-06-01,FP,8004.48,Current,0.0,25.0,Active,NY,8229.48,2023-09-13
SL101883,BOR201483,2026-01-01,PI,3721.86,Current,0.0,64.83,Active,CT,6149.25,2020-07-07
SL100763,BOR201490,2023-11-01,PI,6105.29,Current,0.0,109.45,Active,PA,8982.09,2019-08-24
SL100580,BOR200426,2026-04-01,PI,11591.97,Current,0.0,159.12,Active,OK,14229.68,2024-10-03
SL101897,BOR201838,2023-01-01,PI,24853.04,Current,0.0,365.57,Active,AL,26680.89,2022-08-27
SL100538,BOR202285,2021-06-01,PI,12262.8,Current,0.0,164.56,Active,AL,13085.6,2019-08-21
SL101398,BOR201040,2025-10-01,PI,9646.68,Current,0.0,140.4,Active,LA,13359.63,2019-07-05
SL101234,BOR200184,2023-07-01,PI,2544.22,30-59 DPD,45.0,0.0,Active,IL,4323.16,2019-02-25
SL100076,BOR200118,2025-01-01,IO,9410.87,Current,0.0,72.8,Active,MI,10290.13,2023-11-22
SL102363,BOR200731,2023-01-01,IO,8059.59,Current,0.0,65.6,Active,NY,8649.99,2022-04-01
SL100252,BOR200119,2024-01-01,PI,9814.22,Current,0.0,229.28,Active,FL,10731.34,2023-09-06
SL102088,BOR201043,2023-04-01,PI,7551.35,Current,0.0,146.79,Active,WI,10556.02,2019-12-25
SL100102,BOR201238,2025-01-01,IO,28869.52,Current,0.0,297.62,Active,,35714.78,2023-02-12
SL102369,BOR201780,2023-10-01,FP,8180.39,Current,0.0,25.0,Active,NJ,8705.39,2022-01-16
SL101798,BOR201915,2022-05-01,PI,15436.77,Current,0.0,196.89,Active,MA,18321.75,2018-06-27
SL101834,BOR201334,2025-04-01,PI,5496.9,Current,0.0,83.8,Active,MN,6187.48,2018-07-30
SL100142,BOR202307,2023-01-01,PI,12448.88,Current,0.0,229.32,Active,OK,17251.72,2019-09-18
SL102447,BOR200787,2024-07-01,FP,13578.85,1-29 DPD,15.0,0.0,Active,SC,13777.99,2023-06-06
SL101256,BOR201955,2026-07-01,PI,22888.93,Current,0.0,399.55,Active,KY,32603.76,2023-04-13
SL101323,BOR201836,2022-12-01,FP,5559.87,Current,0.0,25.0,Active,MA,5743.66,2022-02-07
SL100052,BOR200689,2023-04-01,IO,14706.44,Current,0.0,66.59,Active,UT,15105.98,2022-10-06
SL101378,BOR200680,2026-01-01,PI,7870.68,Current,0.0,209.39,Active,AZ,10791.86,2022-08-08
SL100802,BOR201580,2022-01-01,FP,23301.52,Current,0.0,25.0,Active,NJ,23576.52,2021-02-16
SL101855,BOR200691,2024-02-01,PI,8041.84,Current,0.0,118.06,Active,TX,11819.87,2020-04-12
SL101784,BOR201582,2024-08-01,PI,7337.76,60-89 DPD,75.0,0.0,Active,MA,8656.23,2021-06-12
SL102301,BOR200974,2025-05-01,PI,15013.32,Current,0.0,145.3,Active,AZ,15158.62,2025-04-12
SL101782,BOR201741,2026-04-01,PI,4483.56,Current,0.0,100.53,Active,NJ,9001.84,2020-05-31
SL101399,BOR201227,2025-11-01,PI,1970.47,Current,0.0,108.58,Active,OK,8141.06,2018-11-23
SL100108,BOR200366,12/01/2024,PI,16509.08,Current,0.0,124.23,Active,LA,14883.04,2022-07-27
SL101745,BOR201261,2023-06-01,PI,8353.58,Current,0.0,130.46,Active,UT,11396.4,2020-06-10
SL102445,BOR200187,2026-03-01,PI,6535.94,Current,0.0,156.86,Active,TN,11124.15,2020-12-06
SL100654,BOR201689,2026-05-01,PI,13614.55,Current,0.0,197.18,Active,MO,12136.28,2022-08-24
SL100846,BOR200077,2022-08-01,FD,27616.84,Current,0.0,0.0,Active,AL,25525.84,2021-09-16
SL101054,BOR201419,2025-04-01,PI,10781.68,Current,0.0,189.3,Active,MN,12389.53,2021-10-06
SL101266,BOR202012,2025-04-01,PI,7658.37,Current,0.0,86.53,Active,CT,8016.8,2021-09-14
SL101247,BOR200721,2022-02-01,FD,15988.56,Current,0.0,0.0,Active,MD,15142.37,2019-11-03
SL102040,BOR200501,2026-09-01,PI,3208.7,Current,0.0,219.43,Active,KY,9986.53,2019-05-02
SL101053,BOR201505,2025-08-01,PI,3105.3,Current,0.0,114.83,Active,OR,7065.51,2019-08-18
SL102157,BOR201809,2024-07-01,PI,23204.04,Current,0.0,219.2,Active,MA,22881.38,2021-06-09
SL101774,BOR200084,2024-01-01,PI,6219.97,Current,0.0,100.65,Active,OK,7725.93,2020-10-24
SL101857,BOR200931,2026-03-01,PI,3608.03,Current,0.0,100.46,Active,LA,7014.4,2021-06-14
SL100400,BOR201589,2024-01-01,,13952.29,Current,0.0,322.88,Active,OH,25575.97,2019-01-02
SL101646,BOR201883,2024-05-01,PI,3395.59,Current,0.0,110.89,Active,MO,7570.8,2018-09-09
SL101897,BOR201838,2025-03-01,PI,16932.79,Current,0.0,365.57,Active,AL,26680.89,2022-08-27
SL101331,BOR200648,2025-07-01,IO,5447.31,Current,0.0,53.98,Active,CO,6043.02,2024-04-09
SL101621,BOR201541,2021-05-01,IO,17141.64,Current,0.0,157.27,Active,FL,17770.72,2019-03-21
SL101825,BOR202054,2023-03-01,PI,13136.31,Current,0.0,294.39,Active,NJ,17470.67,2019-06-05
SL100900,BOR201581,2023-10-01,FP,9427.44,Current,0.0,25.0,Active,LA,9702.44,2022-11-14
SL101826,BOR201272,2023-07-01,PI,6771.23,Current,0.0,274.49,Active,IL,12535.52,2021-10-17
SL102230,BOR202059,2026-03-01,IO,6796.01,Current,0.0,69.64,Active,MI,7981.11,2024-08-22
SL101642,BOR200981,2025-01-01,PI,3688.05,Current,0.0,142.39,Active,PA,7345.8,2020-05-19
SL100720,BOR200701,2026-07-01,IO,16406.68,Current,0.0,74.6,Active,MI,17833.46,2024-08-10
SL101131,BOR201962,2024-06-01,PI,15692.8,Current,0.0,232.27,Active,GA,20246.38,2020-05-27
SL102326,BOR200823,2024-06-01,IO,14221.21,Current,0.0,89.79,Active,SC,14759.95,2023-12-14
SL101801,BOR201598,2025-01-01,PI,6279.35,Current,0.0,132.07,Active,FL,8430.12,2021-09-16
SL100650,BOR201294,2024-11-01,PI,9855.77,Current,0.0,237.64,Active,OK,15847.73,2019-10-21
SL100098,BOR200982,2023-10-01,IO,3033.08,Current,0.0,32.69,Active,IL,3686.88,2022-02-17
SL101751,BOR202238,2026-08-01,PI,9607.93,Current,0.0,92.45,Active,SC,11997.33,2018-10-21
SL100820,BOR201596,2026-08-01,FD,14061.72,Current,0.0,0.0,Active,MI,11709.12,2024-06-13
SL100584,BOR201090,2025-06-01,PI,3837.65,Charged-Off,,0.0,Charged Off,NY,7006.37,2018-10-17
SL100735,BOR200715,2023-05-01,PI,18560.88,Current,0.0,563.06,Active,FL,33581.23,2019-07-15
SL101620,BOR201690,2021-08-01,PI,20320.46,Current,0.0,201.84,Active,LA,21733.34,2019-04-13
SL101730,BOR201094,2025-07-01,FD,19567.98,Current,0.0,0.0,Active,AL,17203.84,2023-12-31
SL101993,BOR202003,2022-03-01,IO,7829.78,1-29 DPD,15.0,0.0,Active,WA,8249.33,2021-02-18
SL101345,BOR200839,2025-02-01,PI,2897.42,Current,0.0,109.76,Active,CT,7500.91,2019-05-19
SL102358,BOR201862,2024-04-01,PI,8155.92,Current,0.0,268.81,Active,NJ,18125.82,2019-05-31
SL101275,BOR201203,2026-02-01,PI,5515.16,1-29 DPD,15.0,0.0,Active,OK,7742.61,2018-12-20
SL100180,BOR200940,04/01/2025,IO,25447.64,Current,0.0,182.68,Active,AZ,31182.92,2022-01-27
SL100273,BOR202203,2023-07-01,PI,9262.8,Current,0.0,94.22,Active,OK,12089.4,2019-05-20
SL102300,BOR201140,2025-08-01,PI,4050.52,Current,0.0,81.67,Active,MO,6314.28,2021-04-16
SL101594,BOR200174,2026-02-01,PI,10351.29,Current,0.0,351.09,Active,LA,21684.3,2021-04-02
SL100742,BOR200438,2022-06-01,PI,6484.75,Current,0.0,67.0,Active,WI,6771.33,2021-12-18
SL102071,BOR200521,2024-04-01,PI,7135.33,Current,0.0,102.42,Active,MI,10419.35,2021-03-27
SL101135,BOR200477,2023-11-01,PI,7003.73,Current,0.0,91.17,Active,LA,9829.23,2020-06-15
SL101193,BOR201149,05/01/2026,FP,13934.01,Current,0.0,25.0,Active,AZ,13572.34,2023-03-01
SL102198,BOR200300,2024-05-01,PI,14591.59,Current,0.0,443.43,Active,MO,23497.83,2018-11-08
SL100540,BOR200730,2026-08-01,PI,27787.13,Current,0.0,309.03,Active,MO,26817.7,2020-12-16
SL102032,BOR200848,2023-09-01,FD,11274.29,Current,0.0,0.0,Active,CA,11005.17,2023-05-18
SL102034,BOR200149,2024-02-01,PI,7704.03,Current,0.0,112.97,Active,TN,9364.01,2020-08-24
SL101837,BOR201331,2022-04-01,PI,9879.04,30-59 DPD,45.0,0.0,Active,OR,10964.78,2018-12-03
SL101419,BOR202128,2024-12-01,PI,21347.52,Current,0.0,284.45,Active,AZ,28243.11,2020-10-21
SL102064,BOR200001,2025-06-01,IO,10595.59,Current,0.0,125.41,Active,VA,13730.84,2023-05-27
SL100500,BOR201882,2023-10-01,PI,4342.42,Current,0.0,101.44,Active,OK,7351.94,2019-05-05
SL102427,BOR201002,2025-02-01,PI,6591.69,Current,0.0,287.53,Active,NJ,15269.57,2021-05-21
SL101157,BOR201571,2026-09-01,PI,7004.59,Current,0.0,122.62,Active,AL,12225.44,2021-04-29
SL101700,BOR201474,2025-11-01,PI,3342.45,charged-off,,0.0,Charged Off,MD,6937.77,2020-06-14
SL101201,BOR202206,2025-08-01,PI,2728.17,Current,0.0,224.75,Active,KY,13211.3,2019-03-26
SL100424,BOR200287,2025-10-01,PI,5057.79,Current,0.0,131.71,Active,CO,8324.74,2020-03-13
SL101492,BOR200551,2023-09-01,PI,4580.17,Current,0.0,96.87,Active,VA,7096.37,2021-04-04
SL100947,BOR200007,2024-11-01,PI,13893.96,Current,0.0,130.68,Active,UT,9938.66,2021-04-11
SL100149,BOR200573,2021-12-01,PI,4829.1,Current,0.0,70.0,Active,MD,5007.55,2018-07-27
SL100769,BOR200624,2025-03-01,PI,7538.67,Current,0.0,64.73,Active,IL,8021.02,2024-06-05
SL101678,BOR201191,2025-04-01,IO,14112.89,Current,0.0,124.39,Active,MA,15108.01,2024-08-27
SL101885,BOR202324,2023-02-01,FD,15945.21,Current,0.0,0.0,Active,OR,15354.77,2022-09-19
SL101353,BOR200679,2024-11-01,IO,7676.84,Current,0.0,43.2,Active,SC,7806.44,2024-08-29
SL100883,BOR200134,2024-11-01,PI,13855.13,Current,0.0,314.26,Active,UT,16154.27,2020-11-02
SL100032,BOR201753,2025-03-01,PI,4639.84,1-29 DPD,15.0,0.0,Active,LA,5057.19,2020-04-16
SL102106,BOR201438,2025-11-01,FD,18165.69,Current,0.0,0.0,Active,MD,16172.07,2023-06-02
SL102302,BOR202105,2023-10-01,FD,24801.27,Current,0.0,0.0,Active,LA,18488.18,2020-10-21
SL100706,BOR201969,2026-03-01,PI,33738.6,Current,0.0,389.31,Active,NC,32999.9,2024-12-15
SL101614,BOR200841,2023-05-01,PI,9066.26,Current,0.0,324.4,Active,OK,15450.03,2021-08-22
SL100809,BOR201964,2023-05-01,PI,26004.84,Current,0.0,512.15,Active,IL,39596.7,2019-01-01
SL101661,BOR201778,2023-10-01,PI,10824.71,1-29 DPD,15.0,0.0,Active,OR,16825.74,2019-04-28
SL101439,BOR201610,2024-01-01,PI,14736.11,Current,0.0,230.6,Active,GA,17019.09,2022-03-11
SL100382,BOR201009,2024-08-01,FD,16929.71,Current,0.0,0.0,Active,OK,14112.61,2022-12-02
SL102126,BOR200196,2022-12-01,IO,14842.91,Current,0.0,135.41,Active,AL,15519.96,2022-07-25
SL102104,BOR201637,2026-09-01,PI,5390.68,Current,0.0,149.68,Active,CA,13427.82,2019-10-26
SL100857,BOR202308,2026-08-01,PI,12239.07,Current,0.0,266.43,Active,,17165.12,2020-07-09
SL100100,BOR200894,2021-05-01,FP,8555.9,Current,0.0,25.0,Active,AL,8655.9,2020-11-07
SL100254,BOR201472,2025-10-01,FD,21156.01,Current,0.0,0.0,Active,KY,15174.88,2022-06-01
SL100428,BOR200718,2026-02-01,PI,1727.39,Current,0.0,149.43,Active,VA,8976.17,2019-06-28
SL100155,BOR201556,2021-11-01,PI,6142.69,Current,0.0,148.88,Active,KY,7244.82,2018-06-14
SL100712,BOR200018,2026-02-01,FP,7321.29,Current,0.0,25.0,Active,IL,7688.29,2024-04-20
SL101556,BOR202211,2026-02-01,PI,8801.19,Current,0.0,101.67,Active,UT,12813.89,2021-05-19
SL100594,BOR200064,2023-10-01,PI,4804.1,Current,0.0,101.11,Active,PA,7635.18,2021-06-26
SL100860,BOR201503,2024-02-01,IO,9458.92,Current,0.0,56.08,Active,AZ,9627.16,2023-11-07
SL101215,BOR200154,2026-08-01,PI,2155.55,Current,0.0,52.49,Active,NC,4547.22,2022-05-19
SL102018,BOR200011,2026-05-01,PI,12686.18,Current,0.0,396.24,Active,OR,20880.17,2020-01-31
SL101583,BOR201914,2025-07-01,FD,12787.85,Current,0.0,0.0,Active,NC,10897.65,2023-04-16
SL101064,BOR200640,2024-05-01,IO,14838.54,Current,0.0,133.17,Active,NJ,19393.75,2021-05-11
SL102363,BOR200731,2023-09-01,PI,7490.35,Current,0.0,110.04,Active,NY,8649.99,2022-04-01
SL100764,BOR201041,2026-05-01,PI,2499.1,Current,0.0,411.56,Active,IL,21150.52,2021-06-08
SL100303,BOR201967,2026-07-01,PI,2102.6,Current,0.0,77.71,Active,MI,3785.12,2021-01-23
SL101752,BOR200313,2024-12-01,IO,10242.58,Current,0.0,55.3,Active,CT,10353.18,2024-10-18
SL101423,BOR201128,2024-03-01,PI,10432.74,30-59 DPD,45.0,0.0,Active,OK,14933.18,2020-01-16
SL100327,BOR200548,2022-11-01,PI,13232.37,Current,0.0,132.56,Active,MN,12549.49,2020-08-20
SL100238,BOR201358,2024-11-01,FP,19389.22,Current,0.0,25.0,Active,MO,19489.22,2024-07-10
SL100295,BOR200125,2026-05-01,PI,6486.27,Current,0.0,76.38,Active,NJ,7845.28,2023-06-10
SL101415,BOR200188,2021-12-01,PI,3681.46,Current,0.0,45.22,Active,CO,3976.68,2018-12-12
SL100497,BOR200228,2024-01-01,PI,6884.6,Current,0.0,152.43,Active,IN,11198.85,2020-01-06
SL102176,BOR201115,2023-02-01,PI,9365.32,Current,0.0,116.15,Active,LA,10759.12,2022-02-21
SL101940,BOR202276,2026-01-01,IO,22044.7,Current,0.0,223.43,Active,MO,23832.14,2025-05-25
SL101626,BOR201675,2025-08-01,PI,22565.0,Charged-Off,,0.0,Charged Off,FL,18181.85,2020-12-04
SL100828,BOR201279,2023-11-01,PI,15930.9,Current,0.0,461.4,Active,NJ,29859.88,2018-10-12
SL101417,BOR202227,2024-10-01,FP,13784.4,Current,0.0,25.0,Active,IL,14459.33,2021-07-31
SL101001,BOR201116,2026-06-01,PI,13648.28,1-29 DPD,15.0,0.0,Active,MN,11990.14,2021-04-15
SL100389,BOR201898,2026-05-01,PI,5723.37,Current,0.0,187.81,Active,MN,9621.77,2023-10-21
SL101716,BOR200998,2025-03-01,PI,9115.02,1-29 DPD,15.0,0.0,Active,GA,17137.07,2021-07-26
SL100330,BOR202305,2021-06-01,FD,6379.25,Current,0.0,0.0,Active,IN,6253.7,2021-01-09
SL100214,BOR202018,2023-02-01,PI,9021.5,Current,0.0,120.75,Active,OK,11065.25,2018-11-15
SL102090,BOR201577,2026-03-01,IO,8198.84,Current,0.0,36.62,Active,VA,8565.04,2025-05-17
SL101363,BOR200780,2023-04-01,IO,10789.89,Current,0.0,87.3,Active,TN,12621.38,2020-06-05
SL102099,BOR200838,2025-02-01,PI,1988.92,Current,0.0,149.3,Active,SC,7268.72,2019-07-12
SL101297,BOR201489,2025-05-01,PI,5891.52,Current,0.0,196.49,Active,MI,15013.16,2018-10-06
SL101994,BOR201641,2023-12-01,PI,25787.59,1-29 DPD,15.0,0.0,Active,VA,26722.35,2023-06-04
SL101925,BOR202061,2023-05-01,PI,8435.97,Current,0.0,141.98,Active,TN,10139.73,2022-05-19
SL101534,BOR200235,2026-07-01,PI,8814.86,Current,0.0,149.45,Active,KY,10809.54,2020-09-06
SL100510,BOR200802,2026-05-01,PI,13605.43,30-59 DPD,45.0,0.0,Active,CO,37284.51,2018-09-06
SL101989,BOR201219,2025-02-01,FD,13768.81,Current,0.0,0.0,Active,GA,12064.71,2023-10-11
SL101684,BOR200453,2024-10-01,PI,12417.77,1-29 DPD,15.0,0.0,Active,NJ,15679.34,2020-11-29
SL100886,BOR202235,2022-12-01,FP,24220.28,Current,0.0,25.0,Active,AZ,23957.61,2022-05-02
SL100786,BOR201454,2022-02-01,IO,16601.62,30-59 DPD,45.0,0.0,Active,WI,17185.09,2018-10-17
SL100039,BOR201869,2022-04-01,PI,9728.61,Current,0.0,281.08,Active,WA,13944.81,2020-02-01
SL102223,BOR200280,2025-12-01,PI,17681.45,Current,0.0,567.24,Active,AL,37644.69,2021-11-16
SL101733,BOR200502,2021-08-01,PI,13859.79,Current,0.0,145.19,Active,FL,14876.12,2019-05-06
SL100853,BOR202244,2025-04-01,FD,6584.02,Current,0.0,0.0,Active,OR,6040.27,2023-11-06
SL100809,BOR201964,2022-07-01,PI,30378.0,Current,0.0,512.15,Active,IL,39596.7,2019-01-01
SL102042,BOR200050,2021-10-01,FP,26407.56,Current,0.0,25.0,Active,NJ,26632.56,2020-08-28
SL101596,BOR201152,2025-03-01,PI,4253.59,Current,0.0,181.28,Active,CA,11582.72,2021-08-22
SL100262,BOR200575,2024-08-01,PI,4002.65,Current,0.0,304.51,Active,CA,15804.34,2021-04-13
SL100362,BOR200294,2026-02-01,FD,18579.79,Current,0.0,0.0,Active,OH,12951.9,2022-04-17
SL102097,BOR200156,2025-01-01,PI,10810.23,Current,0.0,136.71,Active,MI,11805.55,2022-07-10
SL102244,BOR201168,09/01/2025,IO,13491.45,Current,0.0,142.04, Active  ,NY,14911.85,2024-11-27
SL100166,BOR200496,2026-04-01,PI,4449.08,60-89 DPD,75.0,0.0,Active,MN,8958.57,2021-03-25
SL102171,BOR201081,2021-11-01,PI,10848.74,1-29 DPD,15.0,0.0,Active,TN,11670.55,2018-06-27
SL100985,BOR201277,2024-01-01,PI,19582.9,Current,0.0,257.33,Active,GA,20612.22,2023-09-08
SL101096,BOR201153,2024-12-01,FD,11789.82,Current,0.0,0.0,Active,NJ,10755.01,2023-06-15
SL101964,BOR201720,2024-04-01,FD,18606.36,Current,0.0,0.0,Active,CT,15985.68,2022-12-04
SL100240,BOR201870,2023-11-01,PI,7500.42,Current,0.0,236.13,Active,OR,12561.32,2019-02-25
SL101979,BOR201033,2022-07-01,PI,13383.04,Current,0.0,174.61,Active,MN,15320.49,2020-08-31
SL100816,BOR201750,2026-04-01,FP,8643.92,1-29 DPD,15.0,0.0,Active,NJ,8758.87,2025-05-27
SL101341,BOR201615,2022-12-01,PI,7732.98,Current,0.0,118.59,Active,NC,8943.64,2020-09-12
SL101782,BOR201741,2025-01-01,PI,5476.62,120-149 DPD,135.0,0.0,Active,NJ,9001.84,2020-05-31
SL100087,BOR201355,2021-03-01,IO,6395.0,Current,0.0,46.5,Active,SC,6488.0,2019-09-24
SL100727,BOR201399,2021-04-01,FD,8286.33,Current,0.0,0.0,Active,NY,8074.77,2018-06-24
SL102069,BOR201722,2026-07-01,PI,5289.65,Current,0.0,84.55,Active,FL,9302.27,2022-03-18
SL101030,BOR200570,2023-06-01,PI,3463.41,Current,0.0,63.15,Active,NJ,5115.23,2018-08-20
SL102242,BOR201993,2024-08-01,PI,9500.33,Current,0.0,159.67,Active,CA,12599.13,2022-11-22
SL101127,BOR202063,2024-06-01,IO,8606.19,Current,0.0,95.64,Active,GA,10040.79,2023-03-15
SL101562,BOR202219,2024-08-01,PI,7617.35,120-149 DPD,135.0,0.0,Active,TX,9078.1,2021-06-03
SL102097,BOR200156,2025-05-01,PI,10263.39,Current,0.0,136.71,Active,MI,11805.55,2022-07-10
SL101178,BOR201324,2025-06-01,PI,28283.58,Current,0.0,669.3,Active,OK,34955.34,2022-11-14
SL101851,BOR200569,2022-07-01,FD,13064.76,Current,0.0,0.0,Active,KY,12515.63,2022-02-25
SL100836,BOR201709,2025-02-01,FD,15493.22,Current,0.0,0.0,Active,UT,12451.61,2022-07-01
SL101423,BOR201128,2025-05-01,PI,7283.7,Current,0.0,248.84,Active,OK,14933.18,2020-01-16
SL101443,BOR201275,2021-08-01,FD,26518.15,Current,0.0,0.0,Active,GA,25188.64,2019-08-01
SL101894,BOR200254,2025-05-01,PI,2489.41,Current,0.0,91.38,Active,MD,6976.19,2020-05-28
SL101357,BOR202231,2025-10-01,PI,9611.16,Current,0.0,180.21,Active,CO,12219.35,2021-07-03
SL102013,BOR201813,2024-10-01,PI,4094.03,Current,0.0,55.91,Active,MD,5278.13,2021-11-20
SL102116,BOR201250,2023-08-01,FP,15577.82,Current,0.0,25.0,Active,KY,15777.82,2022-12-31
SL100665,BOR201795,2025-10-01,PI,14971.51,60-89 DPD,75.0,0.0,Active,AL,25882.59,2021-02-25
SL101831,BOR200063,2025-11-01,PI,5954.67,Current,0.0,97.89,Active,WA,8793.48,2023-06-07
SL101836,BOR200140,2026-05-01,PI,15325.36,1-29 DPD,15.0,0.0,Active,NC,20255.5,2023-05-22
SL101281,BOR201434,2023-10-01,PI,6741.3,Current,0.0,144.47,Active,MN,9045.01,2018-08-24
SL100240,BOR201870,2025-04-01,PI,3486.21,Current,0.0,236.13,Active,OR,12561.32,2019-02-25
SL100831,BOR201041,2026-06-01,PI,6130.59,Current,0.0,392.12,Active,OR,20151.4,2021-06-08
SL101452,BOR201448,2025-05-01,PI,4568.29,current,0.0,133.38,Active,CA,10046.42,2020-07-01
SL100828,BOR201279,2021-06-01,PI,27552.88,Current,0.0,461.4,Active,NJ,29859.88,2018-10-12
SL101914,BOR202275,2021-09-01,FD,13292.06,Current,0.0,0.0,Active,TX,12634.88,2019-02-16
SL100180,BOR200940,2026-02-01,PI,23656.1,Current,0.0,280.8,Active,AZ,31182.92,2022-01-27
SL100404,BOR201206,2025-07-01,PI,10238.55,Current,0.0,124.99,Active,FL,13607.64,2019-05-09
SL100223,BOR200635,2025-01-01,PI,2589.21,30-59 DPD,45.0,0.0,Active,WA,14090.11,2019-05-27
SL101310,BOR200664,2023-02-01,PI,17498.66,Current,0.0,177.83,Active,TX,17329.15,2020-06-04
SL101578,BOR200878,2026-06-01,PI,12355.94,Current,0.0,308.27,Active,IN,15717.53,2021-09-10
SL100482,BOR200222,2021-04-01,PI,20009.52,Current,0.0,223.02,Active,PA,20232.54,2021-03-19
SL102317,BOR200920,2022-09-01,PI,16620.08,Current,0.0,285.4,Active,MD,20820.97,2018-11-30
SL100858,BOR201278,2022-06-01,PI,5512.14,Current,0.0,119.46,Active,KY,7193.54,2020-01-15
SL102314,BOR200086,2025-09-01,,1734.66,Current,0.0,235.59,Active,OK,14624.53,2019-02-21
SL101034,BOR201333,2025-04-01,PI,3053.62,60-89 dpd,75.0,0.0,Active,NC,5230.41,2019-01-31
